0,1,509921,0.0059585,6.2522e-05,372.031,0.000817896
0,2,505101,0.00848857,7.6481e-05,373.869,0.00102034
0,3,506345,0.00654809,7.6192e-05,373.976,0.00082625
0,4,504898,0.0074255,0.000155751,374.741,0.000933354
0,5,503451,0.00624401,9.1586e-05,373.047,0.000890328
0,6,509298,0.00331259,6.21e-05,374.648,0.000888156
0,7,505502,0.00617896,0.000128623,379.418,0.00102981
0,8,508114,0.0061504,0.000121998,369.721,0.000927381
0,9,514512,0.00616096,8.9085e-05,367.373,0.000750923
0,10,507360,0.00319844,6.2978e-05,367.058,0.00087876
0,11,507014,0.0031587,6.1301e-05,370.183,0.00114364
